  0.47200000E+01  0.15691060E-05  0.26014004E-05
  0.47300000E+01  0.15787109E-05  0.26183969E-05
  0.47400000E+01  0.15880988E-05  0.26354031E-05
  0.47500000E+01  0.15972757E-05  0.26524186E-05
  0.47600000E+01  0.16062476E-05  0.26694431E-05
  0.47700000E+01  0.16150202E-05  0.26864762E-05
  0.47800000E+01  0.16235990E-05  0.27035176E-05
  0.47900000E+01  0.16319896E-05  0.27205669E-05
  0.48000000E+01  0.16401971E-05  0.27376241E-05
  0.48100000E+01  0.16482266E-05  0.27546886E-05
  0.48200000E+01  0.16560832E-05  0.27717605E-05
  0.48300000E+01  0.16637716E-05  0.27888394E-05
  0.48400000E+01  0.16712965E-05  0.28059251E-05
  0.48500000E+01  0.16786625E-05  0.28230175E-05
  0.48600000E+01  0.16858739E-05  0.28401164E-05
  0.48700000E+01  0.16929351E-05  0.28572217E-05
  0.48800000E+01  0.16998501E-05  0.28743332E-05
  0.48900000E+01  0.17066231E-05  0.28914509E-05
  0.49000000E+01  0.17132579E-05  0.29085747E-05
  0.49100000E+01  0.17197582E-05  0.29257044E-05
  0.49200000E+01  0.17261277E-05  0.29428401E-05
  0.49300000E+01  0.17323701E-05  0.29599816E-05
